,id,station,date,prcp,tobs
1583,13771,USC00519281,2014-05-08,0.33,67.0
1584,13772,USC00519281,2014-05-09,0.04,68.0
1585,13773,USC00519281,2014-05-10,0.09,75.0
1586,13774,USC00519281,2014-05-11,0.08,74.0
1587,13775,USC00519281,2014-05-12,1.02,70.0
1588,13776,USC00519281,2014-05-13,0.11,68.0
1589,13777,USC00519281,2014-05-14,0.0,66.0
1590,13778,USC00519281,2014-05-15,0.13,71.0
1591,13779,USC00519281,2014-05-16,0.43,69.0
1592,13780,USC00519281,2014-05-17,0.07,77.0
1593,13781,USC00519281,2014-05-18,0.1,73.0
1594,13782,USC00519281,2014-05-19,0.03,65.0
1595,13783,USC00519281,2014-05-20,0.14,68.0
1596,13784,USC00519281,2014-05-21,0.0,68.0
1597,13785,USC00519281,2014-05-22,0.1,72.0
1598,13786,USC00519281,2014-05-23,0.33,81.0
1599,13787,USC00519281,2014-05-24,0.07,72.0
1600,13788,USC00519281,2014-05-25,1.37,71.0
1601,13789,USC00519281,2014-05-26,0.46,72.0
1602,13790,USC00519281,2014-05-27,0.35,72.0
1603,13791,USC00519281,2014-05-28,0.12,73.0
1604,13792,USC00519281,2014-05-29,0.02,74.0
1605,13793,USC00519281,2014-05-30,0.14,73.0
1606,13794,USC00519281,2014-05-31,0.07,73.0
1607,13795,USC00519281,2014-06-01,0.07,74.0
1608,13796,USC00519281,2014-06-02,0.06,72.0
1609,13797,USC00519281,2014-06-03,0.0,74.0
1610,13798,USC00519281,2014-06-04,0.01,73.0
1611,13799,USC00519281,2014-06-05,0.01,73.0
1612,13800,USC00519281,2014-06-06,0.19,70.0
1613,13801,USC00519281,2014-06-07,0.2,73.0
1614,13802,USC00519281,2014-06-08,0.18,75.0
1615,13803,USC00519281,2014-06-09,0.04,73.0
1616,13804,USC00519281,2014-06-10,0.22,69.0
1617,13805,USC00519281,2014-06-11,0.37,80.0
1618,13806,USC00519281,2014-06-12,0.02,73.0
1619,13807,USC00519281,2014-06-13,0.0,72.0
1620,13808,USC00519281,2014-06-14,0.02,80.0
1621,13809,USC00519281,2014-06-15,0.02,80.0
1622,13810,USC00519281,2014-06-16,0.03,69.0
1623,13811,USC00519281,2014-06-17,0.29,70.0
1624,13812,USC00519281,2014-06-18,0.17,69.0
1625,13813,USC00519281,2014-06-19,0.04,72.0
1626,13814,USC00519281,2014-06-20,0.16,68.0
1627,13815,USC00519281,2014-06-21,0.22,74.0
1628,13816,USC00519281,2014-06-22,0.04,75.0
1629,13817,USC00519281,2014-06-23,0.31,70.0
1630,13818,USC00519281,2014-06-24,0.08,70.0
1631,13819,USC00519281,2014-06-25,0.23,72.0
1632,13820,USC00519281,2014-06-26,0.31,71.0
1633,13821,USC00519281,2014-06-27,0.12,70.0
1634,13822,USC00519281,2014-06-28,0.6,77.0
1635,13823,USC00519281,2014-06-29,0.48,73.0
1636,13824,USC00519281,2014-06-30,0.01,71.0
1637,13825,USC00519281,2014-07-01,0.0,79.0
1638,13826,USC00519281,2014-07-02,0.05,73.0
1639,13827,USC00519281,2014-07-03,0.16,73.0
1640,13828,USC00519281,2014-07-04,0.07,78.0
1641,13829,USC00519281,2014-07-05,0.0,73.0
1642,13830,USC00519281,2014-07-06,0.37,72.0
1643,13831,USC00519281,2014-07-07,0.12,71.0
1644,13832,USC00519281,2014-07-08,0.08,73.0
1645,13833,USC00519281,2014-07-09,0.19,73.0
1646,13834,USC00519281,2014-07-10,0.16,73.0
1647,13835,USC00519281,2014-07-11,0.05,73.0
1648,13836,USC00519281,2014-07-12,0.0,75.0
1649,13837,USC00519281,2014-07-13,0.18,78.0
1650,13838,USC00519281,2014-07-14,0.33,75.0
1651,13839,USC00519281,2014-07-15,0.15,74.0
1652,13840,USC00519281,2014-07-16,0.67,76.0
1653,13841,USC00519281,2014-07-17,0.01,75.0
1654,13842,USC00519281,2014-07-18,0.14,74.0
1655,13843,USC00519281,2014-07-19,0.0,75.0
1656,13844,USC00519281,2014-07-20,7.97,73.0
1657,13845,USC00519281,2014-07-21,0.17,74.0
1658,13846,USC00519281,2014-07-22,0.49,73.0
1659,13847,USC00519281,2014-07-23,0.06,75.0
1660,13848,USC00519281,2014-07-24,0.02,75.0
1661,13849,USC00519281,2014-07-25,0.0,72.0
1662,13850,USC00519281,2014-07-26,0.13,74.0
1663,13851,USC00519281,2014-07-27,0.16,77.0
1664,13852,USC00519281,2014-07-28,0.0,72.0
1665,13853,USC00519281,2014-07-29,0.0,71.0
1666,13854,USC00519281,2014-07-30,0.0,72.0
1667,13855,USC00519281,2014-07-31,0.0,73.0
1668,13856,USC00519281,2014-08-01,0.0,75.0
1669,13857,USC00519281,2014-08-02,0.31,74.0
1670,13858,USC00519281,2014-08-03,0.07,75.0
1671,13859,USC00519281,2014-08-04,0.02,74.0
1672,13860,USC00519281,2014-08-05,0.0,74.0
1673,13861,USC00519281,2014-08-06,0.0,75.0
1674,13862,USC00519281,2014-08-07,0.02,76.0
1675,13863,USC00519281,2014-08-08,0.29,78.0
1676,13864,USC00519281,2014-08-09,0.79,76.0
1677,13865,USC00519281,2014-08-10,0.03,73.0
1678,13866,USC00519281,2014-08-11,0.0,68.0
1679,13867,USC00519281,2014-08-12,0.0,72.0
1680,13868,USC00519281,2014-08-13,0.17,72.0
1681,13869,USC00519281,2014-08-14,0.04,73.0
1682,13870,USC00519281,2014-08-15,0.02,72.0
1683,13871,USC00519281,2014-08-16,0.0,76.0
1684,13872,USC00519281,2014-08-17,0.0,75.0
1685,13873,USC00519281,2014-08-18,0.2,74.0
1686,13874,USC00519281,2014-08-19,0.03,72.0
1687,13875,USC00519281,2014-08-20,0.12,70.0
1688,13876,USC00519281,2014-08-21,0.05,73.0
1689,13877,USC00519281,2014-08-22,0.14,74.0
1690,13878,USC00519281,2014-08-23,0.02,75.0
1691,13879,USC00519281,2014-08-24,0.17,75.0
1692,13880,USC00519281,2014-08-25,0.01,73.0
1693,13881,USC00519281,2014-08-26,0.38,71.0
1694,13882,USC00519281,2014-08-27,0.22,71.0
1695,13883,USC00519281,2014-08-28,0.01,76.0
1696,13884,USC00519281,2014-08-29,0.06,72.0
1697,13885,USC00519281,2014-08-30,0.11,75.0
1698,13886,USC00519281,2014-08-31,0.0,76.0
1699,13887,USC00519281,2014-09-01,0.0,76.0
1700,13888,USC00519281,2014-09-02,2.29,75.0
1701,13889,USC00519281,2014-09-03,0.02,72.0
1702,13890,USC00519281,2014-09-04,0.0,73.0
1703,13891,USC00519281,2014-09-05,0.06,71.0
1704,13892,USC00519281,2014-09-06,0.61,74.0
1705,13893,USC00519281,2014-09-07,0.01,76.0
1706,13894,USC00519281,2014-09-08,0.0,72.0
1707,13895,USC00519281,2014-09-09,0.0,71.0
1708,13896,USC00519281,2014-09-10,0.0,72.0
1709,13897,USC00519281,2014-09-11,0.02,71.0
1710,13898,USC00519281,2014-09-12,0.09,75.0
1711,13899,USC00519281,2014-09-13,0.0,74.0
1712,13900,USC00519281,2014-09-14,0.0,75.0
1713,13901,USC00519281,2014-09-15,0.53,74.0
1714,13902,USC00519281,2014-09-16,0.0,73.0
1715,13903,USC00519281,2014-09-17,0.47,73.0
1716,13904,USC00519281,2014-09-18,0.04,71.0
1717,13905,USC00519281,2014-09-19,0.18,74.0
1718,13906,USC00519281,2014-09-20,0.14,76.0
1719,13907,USC00519281,2014-09-21,1.21,77.0
1720,13908,USC00519281,2014-09-22,0.06,73.0
1721,13909,USC00519281,2014-09-23,0.01,77.0
1722,13910,USC00519281,2014-09-24,0.0,74.0
1723,13911,USC00519281,2014-09-25,0.12,74.0
1724,13912,USC00519281,2014-09-26,0.38,75.0
1725,13913,USC00519281,2014-09-27,0.09,75.0
1726,13914,USC00519281,2014-09-28,0.26,73.0
1727,13915,USC00519281,2014-09-29,0.55,73.0
1728,13916,USC00519281,2014-09-30,0.3,71.0
1729,13917,USC00519281,2014-10-01,4.0,70.0
1730,13918,USC00519281,2014-10-02,0.02,72.0
1731,13919,USC00519281,2014-10-03,0.37,73.0
1732,13920,USC00519281,2014-10-04,0.4,72.0
1733,13921,USC00519281,2014-10-05,0.95,69.0
1734,13922,USC00519281,2014-10-06,0.1,70.0
1735,13923,USC00519281,2014-10-07,0.03,70.0
1736,13924,USC00519281,2014-10-08,0.15,71.0
1737,13925,USC00519281,2014-10-09,0.06,74.0
1738,13926,USC00519281,2014-10-10,0.13,73.0
1739,13927,USC00519281,2014-10-11,0.07,74.0
1740,13928,USC00519281,2014-10-12,0.0,73.0
1741,13929,USC00519281,2014-10-13,0.04,74.0
1742,13930,USC00519281,2014-10-14,0.22,72.0
1743,13931,USC00519281,2014-10-15,0.3,73.0
1744,13932,USC00519281,2014-10-16,0.01,75.0
1745,13933,USC00519281,2014-10-17,0.0,73.0
1746,13934,USC00519281,2014-10-18,0.63,78.0
1747,13935,USC00519281,2014-10-19,2.45,73.0
1748,13936,USC00519281,2014-10-20,2.75,74.0
1749,13937,USC00519281,2014-10-21,0.01,72.0
1750,13938,USC00519281,2014-10-22,0.17,75.0
1751,13939,USC00519281,2014-10-23,0.78,73.0
1752,13940,USC00519281,2014-10-24,0.29,72.0
1753,13941,USC00519281,2014-10-25,0.22,72.0
1754,13942,USC00519281,2014-10-26,0.15,78.0
1755,13943,USC00519281,2014-10-27,0.0,71.0
1756,13944,USC00519281,2014-10-28,0.13,70.0
1757,13945,USC00519281,2014-10-29,0.24,72.0
1758,13946,USC00519281,2014-10-30,0.28,73.0
1759,13947,USC00519281,2014-10-31,0.03,75.0
1760,13948,USC00519281,2014-11-01,0.12,75.0
1761,13949,USC00519281,2014-11-02,0.48,76.0
1762,13950,USC00519281,2014-11-03,0.12,73.0
1763,13951,USC00519281,2014-11-04,0.07,75.0
1764,13952,USC00519281,2014-11-05,0.03,73.0
1765,13953,USC00519281,2014-11-06,0.12,69.0
1766,13954,USC00519281,2014-11-07,0.01,70.0
1767,13955,USC00519281,2014-11-08,0.67,70.0
1768,13956,USC00519281,2014-11-09,0.01,67.0
1769,13957,USC00519281,2014-11-10,0.0,63.0
1770,13958,USC00519281,2014-11-11,0.0,74.0
1771,13959,USC00519281,2014-11-12,0.77,68.0
1772,13960,USC00519281,2014-11-13,0.0,67.0
1773,13961,USC00519281,2014-11-14,0.0,74.0
1774,13962,USC00519281,2014-11-15,0.95,72.0
1775,13963,USC00519281,2014-11-16,0.15,69.0
1776,13964,USC00519281,2014-11-17,0.0,71.0
1777,13965,USC00519281,2014-11-18,0.0,73.0
1778,13966,USC00519281,2014-11-19,0.0,74.0
1779,13967,USC00519281,2014-11-20,0.02,73.0
1780,13968,USC00519281,2014-11-21,0.0,71.0
1781,13969,USC00519281,2014-11-22,0.01,71.0
1782,13970,USC00519281,2014-11-23,0.0,72.0
1783,13971,USC00519281,2014-11-24,0.0,74.0
1784,13972,USC00519281,2014-11-25,0.21,66.0
1785,13973,USC00519281,2014-11-26,0.0,69.0
1786,13974,USC00519281,2014-11-27,0.0,73.0
1787,13975,USC00519281,2014-11-28,0.0,72.0
1788,13976,USC00519281,2014-11-29,0.05,71.0
1789,13977,USC00519281,2014-11-30,0.62,70.0
1790,13978,USC00519281,2014-12-01,0.0,70.0
1791,13979,USC00519281,2014-12-02,0.0,68.0
1792,13980,USC00519281,2014-12-03,0.41,68.0
1793,13981,USC00519281,2014-12-04,1.56,66.0
1794,13982,USC00519281,2014-12-05,0.04,68.0
1795,13983,USC00519281,2014-12-06,0.63,65.0
1796,13984,USC00519281,2014-12-07,0.01,62.0
1797,13985,USC00519281,2014-12-08,0.0,62.0
1798,13986,USC00519281,2014-12-09,0.0,65.0
1799,13987,USC00519281,2014-12-10,0.0,61.0
1800,13988,USC00519281,2014-12-11,0.21,70.0
1801,13989,USC00519281,2014-12-12,0.07,68.0
1802,13990,USC00519281,2014-12-13,0.01,67.0
1803,13991,USC00519281,2014-12-14,0.13,68.0
1804,13992,USC00519281,2014-12-15,0.0,71.0
1805,13993,USC00519281,2014-12-16,0.08,69.0
1806,13994,USC00519281,2014-12-17,0.07,71.0
1807,13995,USC00519281,2014-12-18,0.11,71.0
1808,13996,USC00519281,2014-12-19,0.08,71.0
1809,13997,USC00519281,2014-12-20,0.0,72.0
1810,13998,USC00519281,2014-12-21,0.0,72.0
1811,13999,USC00519281,2014-12-22,0.0,68.0
1812,14000,USC00519281,2014-12-23,1.07,69.0
1813,14001,USC00519281,2014-12-24,1.1,66.0
1814,14002,USC00519281,2014-12-25,0.36,60.0
1815,14003,USC00519281,2014-12-26,0.0,63.0
1816,14004,USC00519281,2014-12-27,0.0,68.0
1817,14005,USC00519281,2014-12-28,0.0,64.0
1818,14006,USC00519281,2014-12-29,0.0,63.0
1819,14007,USC00519281,2014-12-30,0.0,63.0
1820,14008,USC00519281,2014-12-31,0.66,59.0
1821,14009,USC00519281,2015-01-01,0.0,66.0
1822,14010,USC00519281,2015-01-02,0.0,60.0
1823,14011,USC00519281,2015-01-03,1.55,67.0
1824,14012,USC00519281,2015-01-04,0.05,65.0
1825,14013,USC00519281,2015-01-05,0.0,56.0
1826,14014,USC00519281,2015-01-06,0.06,64.0
1827,14015,USC00519281,2015-01-07,0.0,64.0
1828,14016,USC00519281,2015-01-08,0.0,62.0
1829,14017,USC00519281,2015-01-09,0.0,64.0
1830,14018,USC00519281,2015-01-10,0.05,66.0
1831,14019,USC00519281,2015-01-11,0.0,69.0
1832,14020,USC00519281,2015-01-12,0.0,60.0
1833,14021,USC00519281,2015-01-13,0.0,58.0
1834,14022,USC00519281,2015-01-14,0.0,63.0
1835,14023,USC00519281,2015-01-15,0.0,65.0
1836,14024,USC00519281,2015-01-16,0.01,68.0
1837,14025,USC00519281,2015-01-17,0.0,70.0
1838,14026,USC00519281,2015-01-18,0.0,67.0
1839,14027,USC00519281,2015-01-19,0.0,71.0
1840,14028,USC00519281,2015-01-20,0.0,68.0
1841,14029,USC00519281,2015-01-21,0.0,62.0
1842,14030,USC00519281,2015-01-22,0.0,61.0
1843,14031,USC00519281,2015-01-23,0.0,72.0
1844,14032,USC00519281,2015-01-24,0.18,66.0
1845,14033,USC00519281,2015-01-25,0.78,65.0
1846,14034,USC00519281,2015-01-26,0.77,65.0
1847,14035,USC00519281,2015-01-27,0.0,65.0
1848,14036,USC00519281,2015-01-28,0.06,66.0
1849,14037,USC00519281,2015-01-29,0.0,69.0
1850,14038,USC00519281,2015-01-30,0.09,63.0
1851,14039,USC00519281,2015-01-31,0.0,69.0
1852,14040,USC00519281,2015-02-01,0.02,62.0
1853,14041,USC00519281,2015-02-02,0.0,67.0
1854,14042,USC00519281,2015-02-03,0.0,76.0
1855,14043,USC00519281,2015-02-04,1.29,74.0
1856,14044,USC00519281,2015-02-05,0.0,66.0
1857,14045,USC00519281,2015-02-06,0.0,58.0
1858,14046,USC00519281,2015-02-07,0.0,70.0
1859,14047,USC00519281,2015-02-08,0.0,66.0
1860,14048,USC00519281,2015-02-09,0.0,72.0
1861,14049,USC00519281,2015-02-10,0.24,68.0
1862,14050,USC00519281,2015-02-11,0.0,64.0
1863,14051,USC00519281,2015-02-12,0.0,60.0
1864,14052,USC00519281,2015-02-13,0.0,71.0
1865,14053,USC00519281,2015-02-14,0.21,73.0
1866,14054,USC00519281,2015-02-15,1.42,56.0
1867,14055,USC00519281,2015-02-16,0.01,68.0
1868,14056,USC00519281,2015-02-17,0.0,63.0
1869,14057,USC00519281,2015-02-18,0.0,64.0
1870,14058,USC00519281,2015-02-19,0.0,66.0
1871,14059,USC00519281,2015-02-20,0.0,69.0
1872,14060,USC00519281,2015-02-21,0.61,72.0
1873,14061,USC00519281,2015-02-22,0.0,74.0
1874,14062,USC00519281,2015-02-23,0.0,77.0
1875,14063,USC00519281,2015-02-24,0.0,65.0
1876,14064,USC00519281,2015-02-25,0.01,71.0
1877,14065,USC00519281,2015-02-26,0.12,69.0
1878,14066,USC00519281,2015-02-27,0.07,66.0
1879,14067,USC00519281,2015-02-28,0.28,69.0
1880,14068,USC00519281,2015-03-01,0.18,71.0
1881,14069,USC00519281,2015-03-02,0.09,68.0
1882,14070,USC00519281,2015-03-03,0.17,71.0
1883,14071,USC00519281,2015-03-04,0.22,67.0
1884,14072,USC00519281,2015-03-05,1.08,65.0
1885,14073,USC00519281,2015-03-06,0.57,62.0
1886,14074,USC00519281,2015-03-07,0.01,67.0
1887,14075,USC00519281,2015-03-08,0.0,65.0
1888,14076,USC00519281,2015-03-09,0.0,57.0
1889,14077,USC00519281,2015-03-10,0.19,57.0
1890,14078,USC00519281,2015-03-11,0.0,61.0
1891,14079,USC00519281,2015-03-12,0.0,62.0
1892,14080,USC00519281,2015-03-13,0.06,56.0
1893,14081,USC00519281,2015-03-14,0.0,69.0
1894,14082,USC00519281,2015-03-15,0.0,72.0
1895,14083,USC00519281,2015-03-16,0.01,63.0
1896,14084,USC00519281,2015-03-17,0.0,57.0
1897,14085,USC00519281,2015-03-18,0.0,60.0
1898,14086,USC00519281,2015-03-19,0.0,62.0
1899,14087,USC00519281,2015-03-20,0.02,70.0
1900,14088,USC00519281,2015-03-21,0.2,72.0
1901,14089,USC00519281,2015-03-22,0.08,73.0
1902,14090,USC00519281,2015-03-23,0.0,68.0
1903,14091,USC00519281,2015-03-24,0.0,62.0
1904,14092,USC00519281,2015-03-25,0.02,63.0
1905,14093,USC00519281,2015-03-26,0.03,70.0
1906,14094,USC00519281,2015-03-27,0.0,70.0
1907,14095,USC00519281,2015-03-28,0.0,74.0
1908,14096,USC00519281,2015-03-29,0.49,74.0
1909,14097,USC00519281,2015-03-30,0.42,70.0
1910,14098,USC00519281,2015-03-31,0.61,70.0
1911,14099,USC00519281,2015-04-01,0.64,70.0
1912,14100,USC00519281,2015-04-02,0.0,72.0
1913,14101,USC00519281,2015-04-03,0.0,74.0
1914,14102,USC00519281,2015-04-04,0.0,74.0
1915,14103,USC00519281,2015-04-05,0.03,73.0
1916,14104,USC00519281,2015-04-06,0.0,70.0
1917,14105,USC00519281,2015-04-07,0.0,70.0
1918,14106,USC00519281,2015-04-08,0.39,70.0
1919,14107,USC00519281,2015-04-09,0.0,71.0
1920,14108,USC00519281,2015-04-10,0.0,67.0
1921,14109,USC00519281,2015-04-11,0.0,72.0
1922,14110,USC00519281,2015-04-12,0.18,69.0
1923,14111,USC00519281,2015-04-13,0.05,69.0
1924,14112,USC00519281,2015-04-14,0.07,70.0
1925,14113,USC00519281,2015-04-15,0.19,71.0
1926,14114,USC00519281,2015-04-16,0.02,70.0
1927,14115,USC00519281,2015-04-17,0.1,71.0
1928,14116,USC00519281,2015-04-18,0.01,74.0
1929,14117,USC00519281,2015-04-19,0.01,75.0
1930,14118,USC00519281,2015-04-20,0.0,72.0
1931,14119,USC00519281,2015-04-21,0.03,72.0
1932,14120,USC00519281,2015-04-22,0.07,67.0
1933,14121,USC00519281,2015-04-23,0.32,67.0
1934,14122,USC00519281,2015-04-24,0.14,69.0
1935,14123,USC00519281,2015-04-25,0.01,73.0
1936,14124,USC00519281,2015-04-26,0.0,78.0
1937,14125,USC00519281,2015-04-27,0.62,69.0
1938,14126,USC00519281,2015-04-28,0.47,71.0
1939,14127,USC00519281,2015-04-29,0.14,73.0
1940,14128,USC00519281,2015-04-30,0.0,72.0
1941,14129,USC00519281,2015-05-01,0.18,69.0
1942,14130,USC00519281,2015-05-02,0.0,73.0
1943,14131,USC00519281,2015-05-03,0.0,76.0
1944,14132,USC00519281,2015-05-04,0.01,72.0
1945,14133,USC00519281,2015-05-05,0.0,72.0
1946,14134,USC00519281,2015-05-06,0.0,72.0
1947,14135,USC00519281,2015-05-07,0.09,72.0
1948,14136,USC00519281,2015-05-08,0.15,70.0
1949,14137,USC00519281,2015-05-09,0.4,73.0
1950,14138,USC00519281,2015-05-10,0.29,69.0
1951,14139,USC00519281,2015-05-11,0.03,72.0
1952,14140,USC00519281,2015-05-12,0.0,72.0
1953,14141,USC00519281,2015-05-13,0.0,71.0
1954,14142,USC00519281,2015-05-14,0.09,71.0
1955,14143,USC00519281,2015-05-15,0.02,66.0
1956,14144,USC00519281,2015-05-16,0.06,78.0
1957,14145,USC00519281,2015-05-17,0.06,74.0
1958,14146,USC00519281,2015-05-18,0.17,70.0
1959,14147,USC00519281,2015-05-19,0.0,72.0
1960,14148,USC00519281,2015-05-20,0.06,69.0
1961,14149,USC00519281,2015-05-21,0.4,65.0
1962,14150,USC00519281,2015-05-22,0.0,64.0
1963,14151,USC00519281,2015-05-23,0.85,75.0
1964,14152,USC00519281,2015-05-24,0.0,69.0
1965,14153,USC00519281,2015-05-25,0.0,71.0
1966,14154,USC00519281,2015-05-26,0.07,65.0
1967,14155,USC00519281,2015-05-27,0.36,65.0
1968,14156,USC00519281,2015-05-28,0.72,67.0
1969,14157,USC00519281,2015-05-29,0.04,64.0
1970,14158,USC00519281,2015-05-30,0.01,72.0
1971,14159,USC00519281,2015-05-31,0.59,72.0
1972,14160,USC00519281,2015-06-01,0.46,76.0
1973,14161,USC00519281,2015-06-02,0.02,68.0
1974,14162,USC00519281,2015-06-03,0.0,71.0
1975,14163,USC00519281,2015-06-04,1.24,70.0
1976,14164,USC00519281,2015-06-05,0.06,68.0
1977,14165,USC00519281,2015-06-06,0.0,79.0
1978,14166,USC00519281,2015-06-07,0.07,75.0
1979,14167,USC00519281,2015-06-08,0.01,71.0
1980,14168,USC00519281,2015-06-09,0.34,69.0
1981,14169,USC00519281,2015-06-10,0.03,71.0
1982,14170,USC00519281,2015-06-11,0.03,72.0
1983,14171,USC00519281,2015-06-12,0.08,69.0
1984,14172,USC00519281,2015-06-13,0.01,72.0
1985,14173,USC00519281,2015-06-14,0.05,75.0
1986,14174,USC00519281,2015-06-15,0.03,71.0
1987,14175,USC00519281,2015-06-16,0.01,72.0
1988,14176,USC00519281,2015-06-17,0.15,70.0
1989,14177,USC00519281,2015-06-18,0.45,71.0
1990,14178,USC00519281,2015-06-19,0.19,72.0
1991,14179,USC00519281,2015-06-20,0.13,75.0
1992,14180,USC00519281,2015-06-21,0.05,75.0
1993,14181,USC00519281,2015-06-22,0.05,71.0
1994,14182,USC00519281,2015-06-23,0.03,73.0
1995,14183,USC00519281,2015-06-24,0.17,71.0
1996,14184,USC00519281,2015-06-25,0.21,71.0
1997,14185,USC00519281,2015-06-26,0.02,74.0
1998,14186,USC00519281,2015-06-27,0.21,74.0
1999,14187,USC00519281,2015-06-28,0.02,78.0
2000,14188,USC00519281,2015-06-29,0.27,72.0
2001,14189,USC00519281,2015-06-30,0.16,69.0
2002,14190,USC00519281,2015-07-01,0.01,68.0
2003,14191,USC00519281,2015-07-02,0.0,68.0
2004,14192,USC00519281,2015-07-03,0.28,73.0
2005,14193,USC00519281,2015-07-04,0.0,77.0
2006,14194,USC00519281,2015-07-05,0.0,78.0
2007,14195,USC00519281,2015-07-06,0.0,74.0
2008,14196,USC00519281,2015-07-07,0.01,75.0
2009,14197,USC00519281,2015-07-08,0.32,75.0
2010,14198,USC00519281,2015-07-09,0.04,74.0
2011,14199,USC00519281,2015-07-10,0.48,76.0
2012,14200,USC00519281,2015-07-11,0.57,77.0
2013,14201,USC00519281,2015-07-12,0.27,82.0
2014,14202,USC00519281,2015-07-13,0.06,77.0
2015,14203,USC00519281,2015-07-14,0.47,73.0
2016,14204,USC00519281,2015-07-15,0.23,73.0
2017,14205,USC00519281,2015-07-16,0.41,74.0
2018,14206,USC00519281,2015-07-17,0.69,75.0
2019,14207,USC00519281,2015-07-18,0.27,83.0
2020,14208,USC00519281,2015-07-19,0.05,72.0
2021,14209,USC00519281,2015-07-20,0.01,71.0
2022,14210,USC00519281,2015-07-21,0.26,73.0
2023,14211,USC00519281,2015-07-22,0.31,76.0
2024,14212,USC00519281,2015-07-23,0.02,74.0
2025,14213,USC00519281,2015-07-24,0.03,75.0
2026,14214,USC00519281,2015-07-25,0.1,78.0
2027,14215,USC00519281,2015-07-26,0.0,72.0
2028,14216,USC00519281,2015-07-27,0.0,75.0
2029,14217,USC00519281,2015-07-28,0.14,74.0
2030,14218,USC00519281,2015-07-29,0.02,77.0
2031,14219,USC00519281,2015-07-30,0.0,74.0
2032,14220,USC00519281,2015-07-31,0.01,77.0
2033,14221,USC00519281,2015-08-01,0.0,78.0
2034,14222,USC00519281,2015-08-02,0.01,79.0
2035,14223,USC00519281,2015-08-03,0.0,75.0
2036,14224,USC00519281,2015-08-04,0.01,69.0
2037,14225,USC00519281,2015-08-05,0.02,76.0
2038,14226,USC00519281,2015-08-06,0.47,74.0
2039,14227,USC00519281,2015-08-07,0.02,73.0
2040,14228,USC00519281,2015-08-08,0.16,80.0
2041,14229,USC00519281,2015-08-09,0.06,74.0
2042,14230,USC00519281,2015-08-10,0.04,75.0
2043,14231,USC00519281,2015-08-11,0.04,75.0
2044,14232,USC00519281,2015-08-12,0.01,76.0
2045,14233,USC00519281,2015-08-13,0.07,76.0
2046,14234,USC00519281,2015-08-14,0.43,75.0
2047,14235,USC00519281,2015-08-15,0.18,76.0
2048,14236,USC00519281,2015-08-16,0.04,74.0
2049,14237,USC00519281,2015-08-17,0.24,78.0
2050,14238,USC00519281,2015-08-18,0.89,76.0
2051,14239,USC00519281,2015-08-19,0.03,74.0
2052,14240,USC00519281,2015-08-20,0.0,72.0
2053,14241,USC00519281,2015-08-21,1.62,77.0
2054,14242,USC00519281,2015-08-22,0.03,80.0
2055,14243,USC00519281,2015-08-23,2.86,80.0
2056,14244,USC00519281,2015-08-24,3.62,72.0
2057,14245,USC00519281,2015-08-25,0.31,79.0
2058,14246,USC00519281,2015-08-26,0.6,72.0
2059,14247,USC00519281,2015-08-27,2.96,75.0
2060,14248,USC00519281,2015-08-28,0.05,77.0
2061,14249,USC00519281,2015-08-29,0.01,82.0
2062,14250,USC00519281,2015-08-30,0.05,77.0
2063,14251,USC00519281,2015-08-31,0.02,76.0
2064,14252,USC00519281,2015-09-01,0.3,76.0
2065,14253,USC00519281,2015-09-02,0.01,73.0
2066,14254,USC00519281,2015-09-03,0.0,74.0
2067,14255,USC00519281,2015-09-04,1.35,75.0
2068,14256,USC00519281,2015-09-05,0.0,83.0
2069,14257,USC00519281,2015-09-06,0.0,76.0
2070,14258,USC00519281,2015-09-07,0.97,81.0
2071,14259,USC00519281,2015-09-08,0.74,81.0
2072,14260,USC00519281,2015-09-09,0.0,84.0
2073,14261,USC00519281,2015-09-10,0.09,85.0
2074,14262,USC00519281,2015-09-11,0.69,80.0
2075,14263,USC00519281,2015-09-12,3.1,79.0
2076,14264,USC00519281,2015-09-13,0.26,81.0
2077,14265,USC00519281,2015-09-14,0.52,79.0
2078,14266,USC00519281,2015-09-15,1.61,76.0
2079,14267,USC00519281,2015-09-16,0.41,80.0
2080,14268,USC00519281,2015-09-17,0.07,80.0
2081,14269,USC00519281,2015-09-18,0.42,80.0
2082,14270,USC00519281,2015-09-19,0.07,78.0
2083,14271,USC00519281,2015-09-20,0.25,79.0
2084,14272,USC00519281,2015-09-21,0.63,80.0
2085,14273,USC00519281,2015-09-22,0.37,80.0
2086,14274,USC00519281,2015-09-23,0.48,77.0
2087,14275,USC00519281,2015-09-24,0.11,77.0
2088,14276,USC00519281,2015-09-25,0.2,74.0
2089,14277,USC00519281,2015-09-26,0.49,75.0
2090,14278,USC00519281,2015-09-27,0.45,74.0
2091,14279,USC00519281,2015-09-28,0.77,77.0
2092,14280,USC00519281,2015-09-29,0.8,78.0
2093,14281,USC00519281,2015-09-30,0.14,80.0
2094,14282,USC00519281,2015-10-01,0.0,77.0
2095,14283,USC00519281,2015-10-02,0.06,73.0
2096,14284,USC00519281,2015-10-03,0.0,76.0
2097,14285,USC00519281,2015-10-04,0.09,74.0
2098,14286,USC00519281,2015-10-05,1.46,75.0
2099,14287,USC00519281,2015-10-06,0.19,75.0
